userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,
8/24/2021 7:36:46 PM,108.12,0.02,0.01,0.02,4,1,spatialPitch,7,0,
8/24/2021 7:36:46 PM,88.66,0.17,0.06,0.16,5,1,spatialPitch,7,0,
8/24/2021 7:36:46 PM,17.56,0.04,0.00,0.04,6,1,spatialPitch,7,0,
8/24/2021 7:36:46 PM,28.45,0.06,0.03,0.05,7,1,spatialPitch,7,0,
8/24/2021 7:36:46 PM,17.63,0.05,0.02,0.05,8,1,spatialPitch,7,0,
8/24/2021 7:36:46 PM,34.78,0.10,0.03,0.10,9,1,spatialPitch,7,0,
8/24/2021 7:36:46 PM,82.31,0.10,0.07,0.06,10,1,spatialPitch,7,0,
25/08/2021 15:00:07,10.95,0.70,0.40,0.58,1,0,spatialPitch,7,2,8/25/2021 14:50:02
25/08/2021 15:00:07,6.23,0.08,0.08,0.02,2,0,spatialPitch,7,2,
25/08/2021 15:00:07,14.52,0.20,0.19,0.04,3,0,spatialPitch,7,2,
25/08/2021 15:00:07,40.93,3.38,3.30,0.77,4,0,spatialPitch,7,2,
25/08/2021 15:00:07,9.57,11.50,10.27,5.17,5,0,spatialPitch,7,2,
25/08/2021 15:00:07,45.03,12.03,8.58,8.44,6,0,spatialPitch,7,2,
25/08/2021 15:00:07,12.03,3.29,1.27,3.04,7,0,spatialPitch,7,2,
25/08/2021 15:00:07,34.31,0.26,0.24,0.10,8,0,spatialPitch,7,2,
25/08/2021 15:00:07,11.80,0.14,0.12,0.07,9,0,spatialPitch,7,2,
25/08/2021 15:00:07,11.80,5.31,1.88,4.97,10,0,spatialPitch,7,2,
25/08/2021 18:08:39,13.94,0.35,0.27,0.22,1,2,spatialPitch,0,3,8/25/2021 17:39:17
25/08/2021 18:08:39,14.39,0.56,0.15,0.54,2,2,spatialPitch,0,3,
25/08/2021 18:08:39,13.73,0.26,0.06,0.25,3,2,spatialPitch,0,3,
