userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
25/08/2021 18:08:39,13.03,0.25,0.17,0.18,1,1,channelBasedPitch,0,3,8/25/2021 17:39:17,5,2,2
25/08/2021 18:08:39,8.01,0.21,0.20,0.06,2,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,10.28,0.17,0.17,0.01,3,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,16.11,0.33,0.28,0.18,4,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,14.48,0.81,0.39,0.71,5,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,9.38,0.25,0.05,0.24,6,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,8.76,0.32,0.30,0.13,7,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,22.27,0.27,0.25,0.09,8,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,26.74,0.77,0.03,0.77,9,1,channelBasedPitch,0,3,,5,2,2
25/08/2021 18:08:39,53.17,11.33,11.21,1.67,10,1,channelBasedPitch,0,3,,5,2,2
8/29/2021 2:10:07 PM,10.59,2.65,1.44,2.23,1,1,channelBasedPitch,1,3,8/29/2021 14:41:14,2,1,2
8/29/2021 2:10:07 PM,9.79,3.41,2.58,2.23,2,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,23.87,4.04,2.82,2.89,3,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,30.31,3.87,3.70,1.12,4,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,16.58,2.71,2.48,1.09,5,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,9.38,2.90,2.16,1.94,6,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,19.67,1.62,1.45,0.72,7,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,27.51,2.43,2.23,0.96,8,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,11.74,3.70,2.58,2.65,9,1,channelBasedPitch,1,3,,2,1,2
8/29/2021 2:10:07 PM,6.57,3.14,2.16,2.28,10,1,channelBasedPitch,1,3,,2,1,2
,27.08,0.09,0.01,0.09,1,5,channelBasedPitch,1,2,9/6/2021 20:38:17,1,1,2
,10.23,0.17,0.01,0.17,2,5,channelBasedPitch,1,2,,1,1,2
,6.05,0.07,0.00,0.07,3,5,channelBasedPitch,1,2,,1,1,2
,17.27,0.20,0.18,0.09,4,5,channelBasedPitch,1,2,,1,1,2
,11.36,0.10,0.09,0.05,5,5,channelBasedPitch,1,2,,1,1,2
,7.46,0.13,0.12,0.06,6,5,channelBasedPitch,1,2,,1,1,2
,38.04,0.01,0.00,0.01,7,5,channelBasedPitch,1,2,,1,1,2
,9.81,0.16,0.10,0.12,8,5,channelBasedPitch,1,2,,1,1,2
,23.33,0.09,0.06,0.07,9,5,channelBasedPitch,1,2,,1,1,2
,18.91,0.40,0.36,0.17,10,5,channelBasedPitch,1,2,,1,1,2
4/8/2021 9:55:34 AM,8.78,0.13,0.00,0.13,1,4,channelBasedPitch,4,6,4/8/2021 9:55:34 AM,6,2,2
4/8/2021 9:55:34 AM,10.68,0.05,0.01,0.05,2,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,14.83,0.08,0.03,0.07,3,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,19.07,0.03,0.03,0.00,4,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,18.18,0.04,0.03,0.03,5,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,6.25,0.07,0.05,0.06,6,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,11.18,0.13,0.09,0.09,7,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,21.17,0.06,0.03,0.05,8,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,10.72,0.11,0.10,0.01,9,4,channelBasedPitch,4,6,,6,2,2
4/8/2021 9:55:34 AM,9.95,0.22,0.19,0.11,10,4,channelBasedPitch,4,6,,6,2,2
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,,
N = 175,16.22,1.19,0.95,0.59,,,,,,,,,
,,,,,,,,,,,,,
,,,X target,Y target,2D target,,,,,,,,
,Acc:,,0.775,0.875,0.75,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,Audio speed,,
,,,,,,,,,40,1.188025128,Faster than regular audio speed,,
,,,,,,,,,0,#DIV/0!,Regular audio speed,,
