userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
25/08/2021 17:30:09,9.76,0.27,0.20,0.19,1,1,spatialAlternatedPitch,7,1,8/25/2021 18:13:52,2,1,2
25/08/2021 17:30:09,6.27,0.38,0.17,0.34,2,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,10.12,0.37,0.37,0.07,3,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,35.63,1.86,1.86,0.03,4,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,51.37,3.08,3.01,0.65,5,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,34.50,0.29,0.23,0.18,6,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,19.24,2.04,2.04,0.10,7,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,8.35,0.94,0.85,0.40,8,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,55.91,9.23,0.03,9.23,9,1,spatialAlternatedPitch,7,1,,2,1,2
25/08/2021 17:30:09,10.77,9.14,0.18,9.14,10,1,spatialAlternatedPitch,7,1,,2,1,2
27/08/2021 20:44:17,26.53,1.72,0.53,1.64,1,1,spatialAlternatedPitch,2,1,8/27/2021 21:16:38,1,1,2
27/08/2021 20:44:17,5.18,2.10,0.11,2.10,2,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,13.05,0.31,0.25,0.18,3,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,11.25,0.42,0.21,0.37,4,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,26.55,0.20,0.03,0.20,5,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,19.08,0.34,0.07,0.33,6,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,19.13,0.24,0.19,0.15,7,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,18.37,7.46,7.43,0.65,8,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,28.48,1.07,0.22,1.05,9,1,spatialAlternatedPitch,2,1,,1,1,2
27/08/2021 20:44:17,13.03,0.21,0.21,0.05,10,1,spatialAlternatedPitch,2,1,,1,1,2
,12.88,5.29,0.35,5.28,1,4,spatialAlternatedPitch,3,0,yho,4,2,2
,14.52,0.76,0.08,0.76,2,4,spatialAlternatedPitch,3,0,,4,2,2
,35.03,2.28,2.28,0.11,3,4,spatialAlternatedPitch,3,0,,4,2,2
,35.90,1.74,0.11,1.74,4,4,spatialAlternatedPitch,3,0,,4,2,2
,8.53,0.64,0.32,0.56,5,4,spatialAlternatedPitch,3,0,,4,2,2
,22.53,0.38,0.32,0.21,6,4,spatialAlternatedPitch,3,0,,4,2,2
,15.72,5.73,0.22,5.73,7,4,spatialAlternatedPitch,3,0,,4,2,2
,29.28,2.39,0.12,2.39,8,4,spatialAlternatedPitch,3,0,,4,2,2
,11.92,4.70,0.25,4.69,9,4,spatialAlternatedPitch,3,0,,4,2,2
,9.40,1.96,0.15,1.95,10,4,spatialAlternatedPitch,3,0,,4,2,2
