userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,
,29.28,2.39,0.12,2.39,8,4,spatialAlternatedPitch,3,0,
,11.92,4.70,0.25,4.69,9,4,spatialAlternatedPitch,3,0,
,9.40,1.96,0.15,1.95,10,4,spatialAlternatedPitch,3,0,
,9.98,0.16,0.14,0.07,1,6,spatialAlternatedPitch,5,2,nar
,12.24,0.12,0.08,0.09,2,6,spatialAlternatedPitch,5,2,
,26.00,0.13,0.13,0.00,3,6,spatialAlternatedPitch,5,2,
,14.98,0.10,0.08,0.06,4,6,spatialAlternatedPitch,5,2,
,19.44,0.16,0.15,0.06,5,6,spatialAlternatedPitch,5,2,
,28.57,0.14,0.09,0.11,6,6,spatialAlternatedPitch,5,2,
,8.40,0.15,0.06,0.14,7,6,spatialAlternatedPitch,5,2,
,9.26,0.30,0.28,0.11,8,6,spatialAlternatedPitch,5,2,
,11.36,0.07,0.06,0.02,9,6,spatialAlternatedPitch,5,2,
,14.92,0.09,0.08,0.04,10,6,spatialAlternatedPitch,5,2,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,
N = 150,16.62,4.08,0.44,3.80,,,,,,
,,,,,,,,,,
,,,X target,Y target,2D target,,,,,
,Acc:,,0.9466666667,0.6266666667,0.5866666667,,,,,
