userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,
27/08/2021 13:09:58,18.35,0.33,0.15,0.29,6,1,channelBasedPitch,4,3,,
27/08/2021 13:09:58,11.37,0.26,0.14,0.22,7,1,channelBasedPitch,4,3,,
27/08/2021 13:09:58,5.78,0.26,0.20,0.16,8,1,channelBasedPitch,4,3,,
27/08/2021 13:09:58,6.78,0.06,0.03,0.05,9,1,channelBasedPitch,4,3,,
27/08/2021 13:09:58,11.85,0.20,0.05,0.19,10,1,channelBasedPitch,4,3,,
29/08/2021 01:20:51,8.00,0.04,0.04,0.01,1,0,channelBasedPitch,8,0,8/29/2021 0:03:43,
29/08/2021 01:20:51,10.20,0.33,0.33,0.02,2,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,31.00,0.33,0.07,0.32,3,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,15.08,0.15,0.10,0.12,4,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,4.67,0.32,0.06,0.31,5,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,9.77,0.29,0.26,0.12,6,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,7.77,0.38,0.37,0.02,7,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,38.32,0.38,0.19,0.33,8,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,8.56,0.27,0.17,0.21,9,0,channelBasedPitch,8,0,,
29/08/2021 01:20:51,11.19,0.41,0.25,0.32,10,0,channelBasedPitch,8,0,,
29/08/2021 11:26:21,29.26,0.35,0.28,0.22,1,0,channelBasedPitch,5,0,8/29/2021 11:09:05,
29/08/2021 11:26:21,151.51,1.77,0.05,1.77,2,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,61.06,4.12,2.99,2.83,3,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,34.56,1.06,0.78,0.71,4,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,31.28,4.58,3.26,3.22,5,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,22.10,9.35,6.72,6.51,6,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,51.86,7.48,5.33,5.24,7,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,23.87,3.06,2.18,2.15,8,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,28.96,6.02,4.25,4.26,9,0,channelBasedPitch,5,0,,
29/08/2021 11:26:21,17.15,3.07,2.22,2.11,10,0,channelBasedPitch,5,0,,
8/29/2021 2:10:07 PM,10.59,2.65,1.44,2.23,1,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,9.79,3.41,2.58,2.23,2,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,23.87,4.04,2.82,2.89,3,1,channelBasedPitch,1,3,,
