userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
,,,,,,,,,,#DIV/0!,3,,
,,,,,,,,,,3.359787786,2,,
,,,,,,,,,,3.74149065,1,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,,
,,,,,,,,,20,7.239784533,Some/High,,
,,,,,,,,,28,3.496110238,Low/None,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,Audio speed,,
,,,,,,,,,48,5.055974527,Faster than regular audio speed,,
,,,,,,,,,0,#DIV/0!,Regular audio speed,,
