userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
24/08/2021 19:34:05,34.70,0.41,0.41,0.05,1,2,spatialHarmonicsOneD,3,6,8/24/2021 18:54:56,2,1,1
24/08/2021 19:34:05,34.14,0.27,0.07,0.26,2,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,14.02,0.01,0.01,0.01,3,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,17.98,0.04,0.02,0.04,4,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,41.72,0.21,0.00,0.21,5,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,33.85,10.91,10.91,0.26,6,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,22.27,0.03,0.01,0.03,7,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,21.85,0.20,0.15,0.13,8,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,17.35,0.04,0.00,0.04,9,2,spatialHarmonicsOneD,3,6,,2,1,1
24/08/2021 19:34:05,33.07,0.33,0.10,0.32,10,2,spatialHarmonicsOneD,3,6,,2,1,1
8/24/2021 10:09:21 PM,23.42,0.70,0.70,0.05,1,0,spatialHarmonicsOneD,6,1,8/24/2021 20:59:36,3,2,1
8/24/2021 10:09:21 PM,35.95,1.57,1.56,0.17,2,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,54.87,5.30,5.30,0.07,3,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,19.15,0.58,0.54,0.20,4,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,9.33,0.91,0.90,0.02,5,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,11.77,1.90,1.87,0.33,6,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,19.00,2.47,2.47,0.06,7,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,31.72,1.69,1.69,0.10,8,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,46.18,1.76,1.72,0.35,9,0,spatialHarmonicsOneD,6,1,,3,2,1
8/24/2021 10:09:21 PM,32.73,0.73,0.73,0.09,10,0,spatialHarmonicsOneD,6,1,,3,2,1
25/08/2021 00:50:10,13.25,17.93,6.75,16.61,1,2,spatialHarmonicsOneD,6,6,8/25/2021 1:31:37,1,1,1
25/08/2021 00:50:10,15.57,14.71,3.47,14.29,2,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,5.23,16.82,4.50,16.21,3,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,17.27,11.74,0.68,11.72,4,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,6.63,19.91,9.95,17.25,5,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,6.48,14.40,0.90,14.37,6,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,6.08,15.91,0.96,15.88,7,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,10.90,14.42,0.92,14.39,8,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,5.70,14.21,1.66,14.11,9,2,spatialHarmonicsOneD,6,6,,1,1,1
25/08/2021 00:50:10,3.72,12.92,1.46,12.84,10,2,spatialHarmonicsOneD,6,6,,1,1,1
8/25/2021 4:52:44 PM,16.20,0.41,0.22,0.34,1,1,spatialHarmonicsOneD,8,4,8/25/2021 15:08:49,3,2,1
8/25/2021 4:52:44 PM,10.45,5.15,5.14,0.32,2,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,14.98,0.40,0.09,0.39,3,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,10.65,0.70,0.70,0.02,4,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,18.68,0.31,0.01,0.31,5,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,4.60,2.32,2.31,0.13,6,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,33.29,0.39,0.18,0.34,7,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,14.81,1.83,1.82,0.17,8,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,41.23,0.36,0.08,0.35,9,1,spatialHarmonicsOneD,8,4,,3,2,1
8/25/2021 4:52:44 PM,8.57,1.34,1.34,0.07,10,1,spatialHarmonicsOneD,8,4,,3,2,1
27/08/2021 8:32:31 AM,16.13,0.45,0.33,0.30,1,0,spatialHarmonicsOneD,6,1,8/26/2021 20:03:28,2,1,1
27/08/2021 8:32:31 AM,7.14,0.13,0.04,0.12,2,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,17.55,0.24,0.04,0.24,3,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,11.21,0.22,0.06,0.21,4,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,12.25,0.37,0.16,0.33,5,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,10.04,0.30,0.05,0.30,6,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,9.19,0.29,0.21,0.20,7,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,7.47,0.23,0.07,0.22,8,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,14.03,0.23,0.06,0.22,9,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 8:32:31 AM,12.28,0.27,0.03,0.27,10,0,spatialHarmonicsOneD,6,1,,2,1,1
27/08/2021 4:51:02 PM,23.03,8.06,8.06,0.01,1,1,spatialHarmonicsOneD,4,4,8/27/2021 4:16:12,2,1,1
27/08/2021 4:51:02 PM,13.58,1.38,1.37,0.17,2,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,13.62,6.48,6.48,0.11,3,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,13.18,0.14,0.08,0.11,4,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,6.41,9.02,9.02,0.18,5,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,10.98,0.21,0.09,0.19,6,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,11.83,6.83,6.83,0.18,7,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,15.02,0.42,0.14,0.40,8,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,17.73,5.11,5.10,0.05,9,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 4:51:02 PM,8.25,4.26,4.25,0.12,10,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,8.55,0.96,0.96,0.07,1,1,spatialHarmonicsOneD,4,4,8/27/2021 17:13:57,2,1,1
27/08/2021 21:32:21,22.67,0.13,0.05,0.12,2,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,25.58,0.32,0.10,0.31,3,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,16.35,0.04,0.01,0.04,4,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,13.25,0.23,0.01,0.23,5,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,9.85,0.36,0.05,0.36,6,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,12.95,0.19,0.07,0.18,7,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,77.01,6.21,0.05,6.21,8,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,14.25,0.12,0.01,0.12,9,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 21:32:21,10.83,0.10,0.05,0.09,10,1,spatialHarmonicsOneD,4,4,,2,1,1
27/08/2021 18:32:42,68.99,10.60,4.74,9.48,1,2,spatialHarmonicsOneD,3,6,8/27/2021 19:09:55,1,1,1
27/08/2021 18:32:42,31.47,0.13,0.06,0.11,2,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,11.67,0.19,0.03,0.19,3,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,41.00,7.69,7.68,0.38,4,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,43.52,1.82,1.81,0.16,5,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,20.58,3.50,3.50,0.01,6,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,37.00,12.21,5.53,10.89,7,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,22.83,8.29,8.29,0.26,8,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,9.22,2.20,2.16,0.41,9,2,spatialHarmonicsOneD,3,6,,1,1,1
27/08/2021 18:32:42,10.93,3.56,3.56,0.09,10,2,spatialHarmonicsOneD,3,6,,1,1,1
6/9/2021 4:10:32 PM,18.08361,0.1529707,0.0300107,0.1499979,1,1,spatialHarmonicsOneD,5,4,9/6/2021 16:44:09,5,2,1
6/9/2021 4:10:32 PM,14.41634,0.3903579,0.01666963,0.3900018,2,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,17.80044,0.1900599,0.1549931,0.1099996,3,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,13.08376,0.370634,0.02166748,0.3700001,4,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,74.51649,0.07681243,0.05831051,0.05000034,5,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,31.50002,0.3634698,0.3633323,0.00999856,6,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,56.80016,0.1205683,0.01167679,0.1200015,7,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,42.51691,0.2814425,0.02834368,0.2800117,8,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,22.0168,0.2607745,0.02003098,0.260004,9,1,spatialHarmonicsOneD,5,4,,5,2,1
6/9/2021 4:10:32 PM,18.30063,0.03282881,0.01333324,0.02999926,10,1,spatialHarmonicsOneD,5,4,,5,2,1
16/09/2021 14:48:21,11.29513,0.8582071,0.8449965,0.1500015,1,1,spatialHarmonicsOneD,5,4,9/16/2021 15:21:03,5,2,1
16/09/2021 14:48:21,20.45421,0.250001,5.96E-08,0.250001,2,1,spatialHarmonicsOneD,5,4,,5,2,1
16/09/2021 14:48:21,13.21258,2.688408,2.688333,0.02000114,3,1,spatialHarmonicsOneD,5,4,,5,2,1
16/09/2021 14:48:21,3.887184,6.181585,6.18,0.14,4,1,spatialHarmonicsOneD,5,4,,5,2,1
