userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,,
8/30/2021 4:53:43 PM,11.30,0.06,0.03,0.05,6,2,pitchOnly,6,0,,2,1
8/30/2021 4:53:43 PM,80.80,0.12,0.11,0.06,7,2,pitchOnly,6,0,,2,1
8/30/2021 4:53:43 PM,44.27,0.13,0.05,0.12,8,2,pitchOnly,6,0,,2,1
8/30/2021 4:53:43 PM,35.59,0.11,0.10,0.03,9,2,pitchOnly,6,0,,2,1
8/30/2021 4:53:43 PM,18.96,0.16,0.04,0.15,10,2,pitchOnly,6,0,,2,1
18/08/2021 11:10:35 AM,8.71,0.57,0.09,0.56,1,1,pitchOnly,8,2,8/17/2021 22:32:29,1,1
18/08/2021 11:10:35 AM,13.14,0.09,0.07,0.05,2,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,29.09,0.48,0.06,0.48,3,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,32.07,0.41,0.31,0.26,4,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,12.86,0.15,0.04,0.14,5,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,22.75,0.09,0.06,0.07,6,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,42.06,0.10,0.10,0.00,7,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,17.36,0.28,0.27,0.08,8,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,16.93,0.21,0.21,0.03,9,1,pitchOnly,8,2,,1,1
18/08/2021 11:10:35 AM,11.66,0.16,0.16,0.03,10,1,pitchOnly,8,2,,1,1
31/08/2021 14:18:29,2.78,37.00,36.00,8.54,1,2,pitchOnly,5,0,8/31/2021 14:54:44,1,1
31/08/2021 14:18:29,2.38,33.07,32.95,2.80,2,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,7.17,10.35,10.32,0.82,3,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,7.67,41.29,39.33,12.57,4,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,2.37,35.43,34.86,6.34,5,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,3.37,8.50,7.81,3.36,6,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,3.58,7.91,7.85,0.95,7,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,1.52,6.63,2.29,6.22,8,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,2.00,12.94,12.37,3.81,9,2,pitchOnly,5,0,,1,1
31/08/2021 14:18:29,2.17,31.17,30.19,7.77,10,2,pitchOnly,5,0,,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,(avg error in dist),,,,,,,
N = 170,20.00,5.85,5.15,2.14,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,
,,,X target,Y target,2D target,,,,,#DIV/0!,7,
,Acc:,,0.725,0.7625,0.7125,,,,,#DIV/0!,6,
,,,,,,,,,,#DIV/0!,5,
BVI ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,#DIV/0!,4,
N = 60,12.08,11.34,10.77,2.74,,less error-prone,,,,#DIV/0!,3,
,,,,,,,,,,0.1857371255,2,
,,,X target,Y target,2D target,,,,,7.736712531,1,
,Acc:,,0.5,0.6,0.5,less accurate,,,,,,
,,,,,,,,,,,,
SIGHTED ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,Avg 2D distance,musicalTheoryRating,
N = 110,22.64,4.02,3.28,1.94,,,,,0,#DIV/0!,Some/High,
,,,,,,,,,80,5.84896868,Low/None,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.8,0.8166666667,0.7833333333,,,,,,,
