userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
8/25/2021 4:52:44 PM,19.58,0.24,0.24,0.03,10,0,spatialHarmonicsTwoD,0,4,,3,2,1
27/08/2021 4:51:02 PM,23.83,0.23,0.20,0.12,1,0,spatialHarmonicsTwoD,4,4,8/27/2021 4:16:12,2,1,1
27/08/2021 4:51:02 PM,35.75,0.27,0.06,0.26,2,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,49.25,0.91,0.90,0.09,3,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,16.03,0.13,0.10,0.09,4,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,27.47,0.20,0.09,0.18,5,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,11.37,0.13,0.12,0.06,6,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,20.95,0.10,0.01,0.10,7,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,21.57,0.32,0.04,0.32,8,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,12.93,0.05,0.02,0.04,9,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 4:51:02 PM,8.38,0.05,0.00,0.05,10,0,spatialHarmonicsTwoD,4,4,,2,1,1
27/08/2021 21:32:21,72.02,0.10,0.09,0.05,1,0,spatialHarmonicsTwoD,8,4,8/27/2021 17:13:57,2,1,1
27/08/2021 21:32:21,133.01,47.60,47.60,0.16,2,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,86.44,0.26,0.04,0.26,3,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,44.59,52.36,37.84,36.19,4,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,23.37,0.38,0.21,0.32,5,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,8.12,0.26,0.26,0.03,6,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,99.37,21.74,19.96,8.62,7,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,11.77,0.24,0.23,0.05,8,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,41.69,1.83,0.38,1.79,9,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 21:32:21,22.75,0.69,0.13,0.68,10,0,spatialHarmonicsTwoD,8,4,,2,1,1
27/08/2021 18:32:42,31.90,22.07,19.52,10.29,1,1,spatialHarmonicsTwoD,4,6,8/27/2021 19:09:55,1,1,1
27/08/2021 18:32:42,7.95,5.93,4.20,4.18,2,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,5.23,11.61,10.06,5.78,3,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,12.88,5.54,0.55,5.51,4,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,12.92,9.77,7.10,6.71,5,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,8.43,9.79,6.27,7.52,6,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,6.77,10.09,0.03,10.09,7,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,63.97,11.08,10.95,1.72,8,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,11.73,0.36,0.25,0.25,9,1,spatialHarmonicsTwoD,4,6,,1,1,1
27/08/2021 18:32:42,13.17,0.19,0.19,0.05,10,1,spatialHarmonicsTwoD,4,6,,1,1,1
6/9/2021 4:10:32 PM,44.58364,0.1476552,0.1300025,0.07001007,1,0,spatialHarmonicsTwoD,1,4,9/6/2021 16:44:09,5,2,1
6/9/2021 4:10:32 PM,6.350221,0.09999999,9.54E-07,0.09999999,2,0,spatialHarmonicsTwoD,1,4,,5,2,1
6/9/2021 4:10:32 PM,16.64994,0.1627895,0.03000021,0.1600013,3,0,spatialHarmonicsTwoD,1,4,,5,2,1
6/9/2021 4:10:32 PM,22.53329,0.350036,0.005000114,0.3500003,4,0,spatialHarmonicsTwoD,1,4,,5,2,1
06/09/2021 16:10:32,18.58357,0.4690708,0.2883196,0.3699989,5,0,spatialHarmonicsTwoD,1,4,,5,2,1
06/09/2021 16:10:32,22.16685,0.1147763,0.1033134,0.04999924,6,0,spatialHarmonicsTwoD,1,4,,5,2,1
06/09/2021 16:10:32,12.96649,0.3182747,0.2299974,0.2199999,7,0,spatialHarmonicsTwoD,1,4,,5,2,1
06/09/2021 16:10:32,15.68353,0.3453102,0.2883372,0.190002,8,0,spatialHarmonicsTwoD,1,4,,5,2,1
06/09/2021 16:10:32,23.25004,0.07310568,0.06666547,0.03000259,9,0,spatialHarmonicsTwoD,1,4,,5,2,1
06/09/2021 16:10:32,10.1003,0.3782016,0.07833529,0.37,10,0,spatialHarmonicsTwoD,1,4,,5,2,1
16/09/2021 14:48:21,29.04616,0.445616,0.3383412,0.2899981,1,0,spatialHarmonicsTwoD,0,4,9/16/2021 15:21:03,5,2,1
16/09/2021 14:48:21,56.28994,0.3837244,0.053298,0.3800049,2,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,25.79194,0.08288171,0.02166719,0.07999945,3,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,24.27427,0.4056679,0.2616596,0.3100011,4,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,31.94818,0.1409901,0.01666492,0.1400018,5,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,10.69488,0.3877734,0.2783313,0.2699998,6,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,14.1302,0.08110459,0.01333952,0.08000007,7,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,10.76067,0.2919105,0.03334618,0.2899996,8,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,149.0818,2.154982,1.088319,1.859975,9,0,spatialHarmonicsTwoD,0,4,,5,2,1
16/09/2021 14:48:21,20.35415,0.1700337,0.003341675,0.1700009,10,0,spatialHarmonicsTwoD,0,4,,5,2,1
19/08/2021 2:25:19 p.m.,13.21,11.24,7.82,8.08,1,0,spatialHarmonicsTwoD,4,4,8/18/2021 23:21:52,5,2,1
19/08/2021 2:25:19 p.m.,8.77,3.87,0.15,3.87,2,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,3.13,8.10,7.83,2.07,3,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,11.76,7.39,6.14,4.11,4,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,3.49,11.60,8.37,8.03,5,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,11.36,2.37,1.70,1.65,6,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,3.99,4.26,1.98,3.77,7,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,3.25,3.85,0.24,3.84,8,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,3.96,4.63,4.05,2.26,9,0,spatialHarmonicsTwoD,4,4,,5,2,1
19/08/2021 2:25:19 p.m.,3.58,1.38,0.06,1.38,10,0,spatialHarmonicsTwoD,4,4,,5,2,1
31/08/2021 14:20:07,16.58,0.97,0.18,0.95,1,2,spatialHarmonicsTwoD,8,2,8/31/2021 15:00:14,4,2,1
31/08/2021 14:20:07,128.03,1.75,1.12,1.35,2,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,45.60,26.69,26.68,0.62,3,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,27.48,1.47,1.25,0.77,4,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,4.38,0.39,0.39,0.06,5,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,73.03,1.32,1.32,0.01,6,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,10.28,0.20,0.09,0.18,7,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,33.85,2.81,2.60,1.05,8,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,13.35,0.52,0.52,0.06,9,2,spatialHarmonicsTwoD,8,2,,4,2,1
31/08/2021 14:20:07,33.15,5.52,5.46,0.81,10,2,spatialHarmonicsTwoD,8,2,,4,2,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,,
N = 170,32.34,4.97,3.25,2.93,,,,,,,,,
,,,,,,,,,,,,,
,,,X target,Y target,2D target,,,,,,,,
,Acc:,,0.72,0.65,0.59,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,,
,,,,,,,,,,#DIV/0!,7,,
,,,,,,,,,,#DIV/0!,6,,
,,,,,,,,,,2.189857409,5,,
,,,,,,,,,,4.16424473,4,,
,,,,,,,,,,3.29735151,3,,
,,,,,,,,,,5.142832759,2,,
,,,,,,,,,,10.10021792,1,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,,
,,,,,,,,,50,2.806233693,Some/High,,
,,,,,,,,,50,7.125786823,Low/None,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,Audio speed,,
,,,,,,,,,0,#DIV/0!,Faster than regular audio speed,,
,,,,,,,,,100,4.966010258,Regular audio speed,,
