userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,,
8/29/2021 2:10:07 PM,142.08,32.36,32.34,0.81,4,0,alternatedPitch,0,3,,2,1
8/29/2021 2:10:07 PM,0.03,3.86,0.50,3.83,5,0,alternatedPitch,0,3,,2,1
8/29/2021 2:10:07 PM,30.48,0.22,0.20,0.10,6,0,alternatedPitch,0,3,,2,1
8/29/2021 2:10:07 PM,18.23,0.40,0.18,0.36,7,0,alternatedPitch,0,3,,2,1
8/29/2021 2:10:07 PM,11.56,0.27,0.21,0.17,8,0,alternatedPitch,0,3,,2,1
8/29/2021 2:10:07 PM,13.00,0.17,0.10,0.14,9,0,alternatedPitch,0,3,,2,1
8/29/2021 2:10:07 PM,25.38,0.24,0.22,0.10,10,0,alternatedPitch,0,3,,2,1
9/4/2021 1:46:06 PM,6.165801,3.67E+00,2.953333,2.18,1,0,alternatedPitch,8,3,9/4/2021 0:39:25,2,1
9/4/2021 1:46:06 PM,6.983406,6.378005,6.121669,1.790003,2,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,3.050511,8.951348,1.978333,8.729997,3,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,2.816214,5.902848,3.153333,4.99,4,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,1.682943,6.003121,5.361666,2.7,5,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,0.8670982,6.625101,5.83E+00,3.15,6,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,1.965845,3.304925,2.875001,1.63,7,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,4.299286,9.584872,9.096668,3.019999,8,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,1.733918,12.17247,11.69667,3.37,9,0,alternatedPitch,8,3,,2,1
9/4/2021 1:46:06 PM,2.66817,11.51729,10.44167,4.859998,10,0,alternatedPitch,8,3,,2,1
,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,
N = 167,24.84,7.32,3.98,4.05,,,,,,,,
,,,,,,,,,,,,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.6233766234,0.4935064935,0.2985074627,,,,,,,
,,,,,,,,,,,,
BVI ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,
N = 30,3.22331922,7.41E+00,5.9506676,3.6419997,,less error-prone,,,,,,
,,,,,,,,,,,,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.1,0.2,0,more accurate,,,,,,
,,,,,,,,,,,,
SIGHTED ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,Avg 2D distance,musicalTheoryRating,
N = 137,28.07,7.31,3.69,4.11,,,,,,#DIV/0!,7,
,,,,,,,,,,#DIV/0!,6,
,,,X target,Y target,2D target,,,,,#DIV/0!,5,
,Acc:,,0.7014925373,0.5373134328,0.2985074627,,,,,#DIV/0!,4,
,,,,,,,,,,#DIV/0!,3,
,,,,,,,,,,6.032464441,2,
,,,,,,,,,,9.45552811,1,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,
,,,,,,,,,0,#DIV/0!,Some/High,
,,,,,,,,,77,7.321670238,Low/None,
