userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,
25/08/2021 20:47:23,15.49,0.22,0.09,0.20,10,2,spatialHarmonicsTwoD,4,2,
27/08/2021 7:51:54 AM,64.22,0.38,0.37,0.08,1,0,spatialHarmonicsTwoD,2,4,8/26/2021 19:20:41
27/08/2021 7:51:54 AM,69.57,0.47,0.47,0.01,2,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,26.05,20.90,20.69,2.91,3,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,38.38,0.37,0.35,0.12,4,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,10.80,0.26,0.10,0.24,5,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,12.25,0.35,0.03,0.35,6,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,20.80,0.35,0.32,0.14,7,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,17.10,0.16,0.04,0.16,8,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,12.78,0.24,0.05,0.24,9,0,spatialHarmonicsTwoD,2,4,
27/08/2021 7:51:54 AM,24.56,0.17,0.14,0.10,10,0,spatialHarmonicsTwoD,2,4,
27/08/2021 4:51:02 PM,23.83,0.23,0.20,0.12,1,0,spatialHarmonicsTwoD,4,4,8/27/2021 4:16:12
27/08/2021 4:51:02 PM,35.75,0.27,0.06,0.26,2,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,49.25,0.91,0.90,0.09,3,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,16.03,0.13,0.10,0.09,4,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,27.47,0.20,0.09,0.18,5,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,11.37,0.13,0.12,0.06,6,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,20.95,0.10,0.01,0.10,7,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,21.57,0.32,0.04,0.32,8,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,12.93,0.05,0.02,0.04,9,0,spatialHarmonicsTwoD,4,4,
27/08/2021 4:51:02 PM,8.38,0.05,0.00,0.05,10,0,spatialHarmonicsTwoD,4,4,
27/08/2021 21:32:21,72.02,0.10,0.09,0.05,1,0,spatialHarmonicsTwoD,8,4,8/27/2021 17:13:57
27/08/2021 21:32:21,133.01,47.60,47.60,0.16,2,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,86.44,0.26,0.04,0.26,3,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,44.59,52.36,37.84,36.19,4,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,23.37,0.38,0.21,0.32,5,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,8.12,0.26,0.26,0.03,6,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,99.37,21.74,19.96,8.62,7,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,11.77,0.24,0.23,0.05,8,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,41.69,1.83,0.38,1.79,9,0,spatialHarmonicsTwoD,8,4,
27/08/2021 21:32:21,22.75,0.69,0.13,0.68,10,0,spatialHarmonicsTwoD,8,4,
27/08/2021 18:32:42,31.90,22.07,19.52,10.29,1,1,spatialHarmonicsTwoD,4,6,
