userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
19/08/2021 12:30:01 PM,3.93,3.67,0.13,3.67,1,0,alternatedPitch,3,3,8/19/2021 1:28:24,2,1,1
19/08/2021 12:30:01 PM,34.86,16.84,4.92,16.10,2,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,21.69,7.52,0.04,7.52,3,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,10.36,7.71,0.19,7.71,4,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,47.06,26.92,11.31,24.43,5,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,25.87,17.03,11.11,12.90,6,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,14.50,7.46,0.26,7.46,7,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,5.74,12.87,0.07,12.87,8,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,13.98,9.26,0.39,9.25,9,0,alternatedPitch,3,3,,2,1,1
19/08/2021 12:30:01 PM,4.86,9.55,0.02,9.55,10,0,alternatedPitch,3,3,,2,1,1
23/08/2021 23:41:23,12.45,3.55,0.12,3.55,1,1,alternatedPitch,1,5,8/24/2021 0:22:57,2,1,1
23/08/2021 23:41:23,41.02,3.28,0.13,3.28,2,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,35.47,3.33,0.35,3.31,3,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,63.32,3.22,0.01,3.22,4,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,36.61,3.54,0.09,3.54,5,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,133.55,4.73,0.23,4.72,6,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,11.88,3.64,0.14,3.64,7,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,10.26,3.78,0.03,3.78,8,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,10.72,3.68,0.20,3.67,9,1,alternatedPitch,1,5,,2,1,1
23/08/2021 23:41:23,28.20,3.39,0.10,3.39,10,1,alternatedPitch,1,5,,2,1,1
8/24/2021 4:31:47 PM,11.98,0.88,0.26,0.84,1,1,alternatedPitch,8,5,8/24/2021 17:57:12,3,2,1
8/24/2021 4:31:47 PM,30.61,6.04,6.03,0.36,2,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,11.15,0.37,0.31,0.20,3,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,21.41,0.40,0.35,0.19,4,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,36.62,0.18,0.14,0.12,5,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,10.84,0.23,0.21,0.08,6,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,9.65,0.15,0.14,0.05,7,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,21.34,0.45,0.25,0.37,8,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,25.19,2.25,2.25,0.17,9,1,alternatedPitch,8,5,,3,2,1
8/24/2021 4:31:47 PM,34.49,3.45,3.45,0.12,10,1,alternatedPitch,8,5,,3,2,1
8/24/2021 10:09:21 PM,18.03,0.29,0.29,0.00,1,2,alternatedPitch,5,1,8/24/2021 20:59:36,3,2,1
8/24/2021 10:09:21 PM,22.78,0.12,0.12,0.03,2,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,15.97,0.24,0.24,0.02,3,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,35.75,0.28,0.26,0.11,4,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,15.48,0.22,0.21,0.06,5,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,16.40,0.05,0.04,0.03,6,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,39.42,0.34,0.34,0.03,7,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,24.00,0.23,0.22,0.07,8,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,38.58,0.10,0.08,0.06,9,2,alternatedPitch,5,1,,3,2,1
8/24/2021 10:09:21 PM,14.15,0.18,0.06,0.17,10,2,alternatedPitch,5,1,,3,2,1
25/08/2021 18:45:10,49.15,10.43,0.04,10.43,1,0,alternatedPitch,2,3,8/25/2021 19:16:15,1,1,1
25/08/2021 18:45:10,33.72,8.88,0.34,8.87,2,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,3.59,3.78,0.15,3.78,3,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,12.25,2.55,0.04,2.55,4,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,15.16,0.11,0.06,0.09,5,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,40.36,12.24,0.07,12.24,6,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,4.33,2.65,0.10,2.65,7,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,90.52,21.05,0.20,21.05,8,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,8.32,4.49,0.01,4.49,9,0,alternatedPitch,2,3,,1,1,1
25/08/2021 18:45:10,59.86,44.21,0.23,44.21,10,0,alternatedPitch,2,3,,1,1,1
27/08/2021 12:12:34 PM,21.20,8.62,8.62,0.18,1,0,alternatedPitch,8,3,8/26/2021 23:10:52,4,2,1
27/08/2021 12:12:34 PM,7.24,19.96,19.96,0.11,2,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,11.86,20.66,20.66,0.00,3,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,22.56,9.85,9.85,0.27,4,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,15.28,1.43,0.12,1.42,5,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,36.35,7.53,7.53,0.07,6,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,8.79,16.25,16.25,0.14,7,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,11.53,5.75,5.69,0.84,8,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,7.34,21.13,21.13,0.18,9,0,alternatedPitch,8,3,,4,2,1
27/08/2021 12:12:34 PM,1.32,8.64,8.64,0.01,10,0,alternatedPitch,8,3,,4,2,1
27/08/2021 13:09:58,0.05,5.83,4.97,3.04,2,0,alternatedPitch,2,3,8/27/2021 13:34:38,1,1,1
27/08/2021 13:09:58,24.09,26.13,26.12,0.08,3,0,alternatedPitch,2,3,,1,1,1
27/08/2021 13:09:58,16.70,7.60,7.60,0.01,4,0,alternatedPitch,2,3,,1,1,1
27/08/2021 13:09:58,5.27,17.88,17.88,0.17,5,0,alternatedPitch,2,3,,1,1,1
