userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,,
8/29/2021 9:26:51 PM,15.62,0.33,0.26,0.21,8,2,channelBasedPitch,8,5,,5,2
8/29/2021 9:26:51 PM,49.81,0.32,0.14,0.29,9,2,channelBasedPitch,8,5,,5,2
8/29/2021 9:26:51 PM,16.92,0.55,0.26,0.48,10,2,channelBasedPitch,8,5,,5,2
31/08/2021 14:20:24,7.25,2.83,2.83,0.03,1,1,channelBasedPitch,8,3,8/31/2021 14:38:49,7,2
31/08/2021 14:20:24,26.75,12.22,12.22,0.11,2,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,20.07,0.53,0.48,0.22,3,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,17.53,0.42,0.42,0.03,4,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,7.70,1.26,0.19,1.25,5,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,38.18,1.63,0.32,1.60,6,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,10.77,1.07,0.87,0.62,7,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,92.23,28.48,28.48,0.09,8,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,117.53,1.64,1.61,0.32,9,1,channelBasedPitch,8,3,,7,2
31/08/2021 14:20:24,33.90,1.05,1.02,0.26,10,1,channelBasedPitch,8,3,,7,2
4/8/2021 9:55:34 AM,8.78,0.13,0.00,0.13,1,4,channelBasedPitch,4,6,4/8/2021 9:55:34 AM,6,2
4/8/2021 9:55:34 AM,10.68,0.05,0.01,0.05,2,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,14.83,0.08,0.03,0.07,3,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,19.07,0.03,0.03,0.00,4,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,18.18,0.04,0.03,0.03,5,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,6.25,0.07,0.05,0.06,6,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,11.18,0.13,0.09,0.09,7,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,21.17,0.06,0.03,0.05,8,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,10.72,0.11,0.10,0.01,9,4,channelBasedPitch,4,6,,6,2
4/8/2021 9:55:34 AM,9.95,0.22,0.19,0.11,10,4,channelBasedPitch,4,6,,6,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,
N = 175,25.98,1.67,1.36,0.66,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,
,,,X target,Y target,2D target,,,,,5.11404459,7,
,Acc:,,0.8375,0.8875,0.825,,,,,0.091525852,6,
,,,,,,,,,,0.89717621,5,
BVI ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,0.888427303,4,
N = 40,25.14,2.60,2.45,0.26,,more error-prone,,,,1.826122106,3,
,,,,,,,,,,#DIV/0!,2,
,,,X target,Y target,2D target,,,,,#DIV/0!,1,
,Acc:,,0.85,1,0.85,less accurate,,,,,,
,,,,,,,,,,,,
SIGHTED ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,Avg 2D distance,musicalTheoryRating,
N = 135,26.26,1.36,0.99,0.79,,,,,80,1.67083956,Some/High,
,,,,,,,,,0,#DIV/0!,Low/None,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.8333333333,0.85,0.8166666667,,,,,,,
