userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,,
31/08/2021 14:20:07,27.60,0.29,0.07,0.28,1,1,pitchOnly,6,2,8/31/2021 15:00:14,4,2
31/08/2021 14:20:07,8.68,0.08,0.07,0.03,2,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,27.80,0.28,0.01,0.28,3,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,20.72,0.10,0.04,0.09,4,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,26.30,0.10,0.04,0.09,5,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,58.58,0.05,0.05,0.01,6,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,24.48,0.03,0.03,0.01,7,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,19.17,0.08,0.04,0.07,8,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,78.88,0.05,0.04,0.02,9,1,pitchOnly,6,2,,4,2
31/08/2021 14:20:07,32.73,0.13,0.06,0.12,10,1,pitchOnly,6,2,,4,2
31/08/2021 15:09:15,6.27,11.07,10.95,1.69,1,1,pitchOnly,0,2,8/31/2021 15:23:57,4,2
31/08/2021 15:09:15,3.73,17.73,10.59,14.22,2,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,4.28,5.65,4.32,3.64,3,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,0.92,10.89,6.13,9.00,4,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,6.85,11.28,0.98,11.24,5,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,5.38,5.78,5.50,1.75,6,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,4.67,2.48,0.35,2.46,7,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,8.65,1.31,0.98,0.86,8,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,14.02,3.68,3.57,0.88,9,1,pitchOnly,0,2,,4,2
31/08/2021 15:09:15,9.17,11.82,11.47,2.86,10,1,pitchOnly,0,2,,4,2
4/8/2021 9:55:34 AM,4.47,0.20,0.02,0.20,1,0,pitchOnly,4,6,4/8/2021 9:55:34 AM,6,2
4/8/2021 9:55:34 AM,11.93,0.14,0.14,0.01,2,0,pitchOnly,4,6,,6,2
4/8/2021 9:55:34 AM,8.68,0.09,0.01,0.09,3,0,pitchOnly,4,6,,6,2
4/8/2021 9:55:34 AM,12.87,0.14,0.05,0.13,4,0,pitchOnly,4,6,,6,2
