userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,,
31/08/2021 14:20:24,48.97,0.13,0.05,0.12,9,0,alternatedPitch,7,3,,7,2
31/08/2021 14:20:24,71.85,40.89,40.89,0.15,10,0,alternatedPitch,7,3,,7,2
4/8/2021 9:55:34 AM,6.90,0.36,0.35,0.08,1,6,alternatedPitch,2,6,4/8/2021 9:55:34 AM,6,2
4/8/2021 9:55:34 AM,11.18,0.13,0.11,0.06,2,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,8.12,0.37,0.36,0.09,3,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,8.65,0.07,0.07,0.00,4,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,60.55,0.23,0.22,0.08,5,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,20.62,0.81,0.02,0.81,6,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,35.95,0.17,0.15,0.06,7,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,27.44,0.07,0.05,0.04,8,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,16.60,0.27,0.25,0.09,9,6,alternatedPitch,2,6,,6,2
4/8/2021 9:55:34 AM,12.23,0.07,0.05,0.04,10,6,alternatedPitch,2,6,,6,2
,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,
N = 167,20.96,9.32,5.57,3.94,,,,,,,,
,,,,,,,,,,,,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.5857142857,0.8428571429,0.4428571429,,,,,,,
,,,,,,,,,,,,
BVI ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,
N = 30,22.92,5.72,5.61,0.19,,less error-prone,,,,,,
,,,,,,,,,,,,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.65,1,0.65,more accurate,,,,,,
,,,,,,,,,,,,
SIGHTED ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,Avg 2D distance,musicalTheoryRating,
N = 137,20.18,10.76,5.55,5.44,,,,,,11.18002069,7,
,,,,,,,,,,0.253766466,6,
,,,X target,Y target,2D target,,,,,20.0927423,5,
,Acc:,,0.56,0.78,0.36,,,,,11.9822624,4,
,,,,,,,,,,0.8229286725,3,
,,,,,,,,,,#DIV/0!,2,
,,,,,,,,,,#DIV/0!,1,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,
,,,,,,,,,70,9.321055929,Some/High,
,,,,,,,,,0,#DIV/0!,Low/None,
