userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
24-8-2021 20:19:47,6.47,0.39,0.36,0.13,1,2,spatialHarmonicsOneD,5,6,8/24/2021 15:38:28,5,2,2
24-8-2021 20:19:47,14.77,1.00,0.02,1.00,2,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,10.27,0.99,0.11,0.98,3,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,7.90,0.86,0.21,0.83,4,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,4.63,0.79,0.38,0.69,5,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,15.90,0.94,0.29,0.90,6,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,11.53,1.21,0.77,0.93,7,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,10.21,0.49,0.14,0.47,8,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,5.94,0.75,0.27,0.70,9,2,spatialHarmonicsOneD,5,6,,5,2,2
24-8-2021 20:19:47,1.02,1.03,0.13,1.02,10,2,spatialHarmonicsOneD,5,6,,5,2,2
25/08/2021 17:30:09,23.43,4.29,0.33,4.28,1,0,spatialHarmonicsOneD,7,1,8/25/2021 18:13:52,2,1,2
25/08/2021 17:30:09,55.21,10.18,0.04,10.18,2,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,8.94,3.99,0.92,3.88,3,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,58.80,14.33,3.31,13.94,4,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,31.06,4.21,4.20,0.10,5,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,14.17,10.83,0.18,10.83,6,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,21.71,16.94,1.55,16.87,7,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,21.66,3.86,1.10,3.70,8,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,32.03,3.96,0.76,3.89,9,0,spatialHarmonicsOneD,7,1,,2,1,2
25/08/2021 17:30:09,2.62,4.09,0.29,4.08,10,0,spatialHarmonicsOneD,7,1,,2,1,2
26/08/2021 19:12:54,38.12,43.01,0.48,43.01,1,0,spatialHarmonicsOneD,1,1,8/26/2021 19:42:33,2,1,2
26/08/2021 19:12:54,13.01,23.61,0.69,23.60,2,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,17.03,42.72,2.25,42.66,3,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,14.41,38.83,2.23,38.77,4,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,26.38,42.65,1.06,42.64,5,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,21.61,32.56,2.06,32.49,6,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,7.78,32.17,0.11,32.17,7,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,10.38,35.17,0.59,35.16,8,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,9.02,39.09,0.78,39.08,9,0,spatialHarmonicsOneD,1,1,,2,1,2
26/08/2021 19:12:54,10.70,40.91,3.43,40.77,10,0,spatialHarmonicsOneD,1,1,,2,1,2
27/08/2021 20:44:17,52.47,0.42,0.36,0.22,1,0,spatialHarmonicsOneD,4,1,8/27/2021 21:16:38,1,1,2
27/08/2021 20:44:17,19.53,0.44,0.43,0.09,2,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,40.20,0.54,0.49,0.24,3,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,19.02,1.30,1.23,0.43,4,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,37.83,0.06,0.03,0.05,5,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,17.67,0.86,0.85,0.07,6,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,15.75,0.38,0.37,0.05,7,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,18.95,0.07,0.03,0.06,8,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,16.00,0.33,0.15,0.30,9,0,spatialHarmonicsOneD,4,1,,1,1,2
27/08/2021 20:44:17,16.75,1.12,1.05,0.39,10,0,spatialHarmonicsOneD,4,1,,1,1,2
4/8/2021 9:55:34 AM,15.42,0.37,0.37,0.01,1,2,spatialHarmonicsOneD,0,6,4/8/2021 9:55:34 AM,6,2,2
4/8/2021 9:55:34 AM,11.58,1.54,1.52,0.22,2,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,6.77,0.26,0.06,0.25,3,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,15.73,0.88,0.84,0.28,4,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,8.62,0.55,0.50,0.23,5,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,21.78,0.18,0.04,0.18,6,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,2.08,6.09,6.09,0.13,7,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,13.05,0.28,0.02,0.28,8,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,11.17,0.05,0.05,0.03,9,2,spatialHarmonicsOneD,0,6,,6,2,2
4/8/2021 9:55:34 AM,11.38,0.20,0.20,0.05,10,2,spatialHarmonicsOneD,0,6,,6,2,2
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,,
,,,,,,,,,,#DIV/0!,7,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,1.04081085,6,,
N = 180,17.97,9.44,0.87,9.07,,,,,,0.8435868,5,,
,,,,,,,,,,#DIV/0!,4,,
,,,X target,Y target,2D target,,,,,#DIV/0!,3,,
,Acc:,,0.86,0.62,0.58,,,,,22.37001735,2,,
,,,,,,,,,,0.551902145,1,,
BVI ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,,
N = 20,11.76,1.04,0.97,0.17,,less error-prone,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,,
,,,X target,Y target,2D target,,,,20,0.942198825,Some/High,,
,Acc:,,0.9,1,0.90,less accurate,,,30,15.09731228,Low/None,,
,,,,,,,,,,,,,
SIGHTED ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,,
N = 160,19.52,11.53,0.85,11.29,,,,,,Avg Time Taken,musicalTheoryRating,,
,,,,,,,,,20,10.3114553,Some/High,,
,,,X target,Y target,2D target,,,,30,23.07426223,Low/None,,
,Acc:,,0.85,0.525,0.5,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,Audio speed,,
,,,,,,,,,50,9.435266899,Faster than regular audio speed,,
,,,,,,,,,0,#DIV/0!,Regular audio speed,,
